date,assetId,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime,assetName
2014-10-09,MA4B66MW5E27UAKV9RU,0.82,0.802,193067,0.594,0.838,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-10,MA4B66MW5E27UAKV9RU,0.82,0.804,193067,0.6,0.822,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-13,MA4B66MW5E27UAKV9RU,0.82,0.802,193067,0.596,0.834,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-14,MA4B66MW5E27UAKV9RU,0.82,0.804,193067,0.594,0.842,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-15,MA4B66MW5E27UAKV9RU,0.82,0.802,193067,0.59,0.854,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-16,MA4B66MW5E27UAKV9RU,0.818,0.804,193067,0.584,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-17,MA4B66MW5E27UAKV9RU,0.82,0.804,193067,0.586,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-20,MA4B66MW5E27UAKV9RU,0.822,0.806,193067,0.586,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-21,MA4B66MW5E27UAKV9RU,0.822,0.804,193067,0.586,0.866,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-22,MA4B66MW5E27UAKV9RU,0.818,0.804,193067,0.592,0.844,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-23,MA4B66MW5E27UAKV9RU,0.772,0.792,193067,0.568,0.862,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-24,MA4B66MW5E27UAKV9RU,0.772,0.792,193067,0.578,0.826,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-27,MA4B66MW5E27UAKV9RU,0.774,0.794,193067,0.582,0.824,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-28,MA4B66MW5E27UAKV9RU,0.774,0.79,193067,0.584,0.81,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-29,MA4B66MW5E27UAKV9RU,0.774,0.792,193067,0.584,0.818,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-30,MA4B66MW5E27UAKV9RU,0.774,0.792,193067,0.584,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-10-31,MA4B66MW5E27UAKV9RU,0.774,0.79,193067,0.574,0.846,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-03,MA4B66MW5E27UAKV9RU,0.772,0.792,193067,0.57,0.85,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-04,MA4B66MW5E27UAKV9RU,0.77,0.79,193067,0.57,0.854,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-05,MA4B66MW5E27UAKV9RU,0.77,0.79,193067,0.568,0.856,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-06,MA4B66MW5E27UAKV9RU,0.77,0.792,193067,0.57,0.854,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-07,MA4B66MW5E27UAKV9RU,0.768,0.79,193067,0.562,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-10,MA4B66MW5E27UAKV9RU,0.772,0.79,193067,0.566,0.86,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-11,MA4B66MW5E27UAKV9RU,0.77,0.786,193067,0.566,0.856,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-12,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.568,0.854,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-13,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.568,0.85,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-14,MA4B66MW5E27UAKV9RU,0.77,0.79,193067,0.57,0.848,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-17,MA4B66MW5E27UAKV9RU,0.77,0.788,193067,0.568,0.85,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-18,MA4B66MW5E27UAKV9RU,0.766,0.79,193067,0.572,0.844,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-19,MA4B66MW5E27UAKV9RU,0.766,0.79,193067,0.572,0.842,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-20,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.57,0.846,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-21,MA4B66MW5E27UAKV9RU,0.768,0.79,193067,0.562,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-24,MA4B66MW5E27UAKV9RU,0.768,0.79,193067,0.56,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-25,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.558,0.882,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-26,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.56,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-27,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.56,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-11-28,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.56,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-01,MA4B66MW5E27UAKV9RU,0.768,0.788,193067,0.558,0.882,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-02,MA4B66MW5E27UAKV9RU,0.768,0.786,193067,0.558,0.882,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-03,MA4B66MW5E27UAKV9RU,0.768,0.784,193067,0.556,0.882,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-04,MA4B66MW5E27UAKV9RU,0.768,0.784,193067,0.558,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-05,MA4B66MW5E27UAKV9RU,0.766,0.784,193067,0.558,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-08,MA4B66MW5E27UAKV9RU,0.766,0.782,193067,0.556,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-09,MA4B66MW5E27UAKV9RU,0.764,0.782,193067,0.556,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-10,MA4B66MW5E27UAKV9RU,0.764,0.782,193067,0.558,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-11,MA4B66MW5E27UAKV9RU,0.764,0.78,193067,0.558,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-12,MA4B66MW5E27UAKV9RU,0.762,0.782,193067,0.562,0.86,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-15,MA4B66MW5E27UAKV9RU,0.764,0.778,193067,0.56,0.864,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-16,MA4B66MW5E27UAKV9RU,0.766,0.778,193067,0.558,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-17,MA4B66MW5E27UAKV9RU,0.764,0.776,193067,0.556,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-18,MA4B66MW5E27UAKV9RU,0.762,0.77,193067,0.554,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-19,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-22,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-23,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-24,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-25,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-26,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-29,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.554,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-30,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2014-12-31,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-01,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.55,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-02,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.55,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-05,MA4B66MW5E27UAKV9RU,0.758,0.772,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-06,MA4B66MW5E27UAKV9RU,0.758,0.772,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-07,MA4B66MW5E27UAKV9RU,0.76,0.772,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-08,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.55,0.88,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-09,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.55,0.882,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-12,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.55,0.88,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-13,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.55,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-14,MA4B66MW5E27UAKV9RU,0.762,0.768,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-15,MA4B66MW5E27UAKV9RU,0.762,0.768,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-16,MA4B66MW5E27UAKV9RU,0.762,0.768,193067,0.562,0.844,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-19,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.56,0.848,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-20,MA4B66MW5E27UAKV9RU,0.76,0.768,193067,0.56,0.848,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-21,MA4B66MW5E27UAKV9RU,0.76,0.77,193067,0.564,0.836,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-22,MA4B66MW5E27UAKV9RU,0.758,0.768,193067,0.566,0.828,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-23,MA4B66MW5E27UAKV9RU,0.76,0.766,193067,0.56,0.85,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-26,MA4B66MW5E27UAKV9RU,0.756,0.766,193067,0.558,0.852,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-27,MA4B66MW5E27UAKV9RU,0.758,0.772,193067,0.558,0.856,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-28,MA4B66MW5E27UAKV9RU,0.756,0.774,193067,0.558,0.856,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-29,MA4B66MW5E27UAKV9RU,0.754,0.774,193067,0.554,0.866,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-01-30,MA4B66MW5E27UAKV9RU,0.756,0.774,193067,0.554,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-02,MA4B66MW5E27UAKV9RU,0.758,0.772,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-03,MA4B66MW5E27UAKV9RU,0.756,0.774,193067,0.554,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-04,MA4B66MW5E27UAKV9RU,0.758,0.776,193067,0.554,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-05,MA4B66MW5E27UAKV9RU,0.758,0.774,193067,0.554,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-06,MA4B66MW5E27UAKV9RU,0.756,0.776,193067,0.554,0.87,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-09,MA4B66MW5E27UAKV9RU,0.756,0.78,193067,0.554,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-10,MA4B66MW5E27UAKV9RU,0.754,0.776,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-11,MA4B66MW5E27UAKV9RU,0.754,0.776,193067,0.552,0.872,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-12,MA4B66MW5E27UAKV9RU,0.754,0.776,193067,0.554,0.868,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-13,MA4B66MW5E27UAKV9RU,0.756,0.778,193067,0.556,0.864,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-16,MA4B66MW5E27UAKV9RU,0.756,0.778,193067,0.556,0.866,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-17,MA4B66MW5E27UAKV9RU,0.756,0.778,193067,0.556,0.866,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-18,MA4B66MW5E27UAKV9RU,0.756,0.778,193067,0.552,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-19,MA4B66MW5E27UAKV9RU,0.754,0.778,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-20,MA4B66MW5E27UAKV9RU,0.752,0.776,193067,0.552,0.874,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-23,MA4B66MW5E27UAKV9RU,0.754,0.776,193067,0.55,0.878,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-24,MA4B66MW5E27UAKV9RU,0.754,0.77,193067,0.548,0.88,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-25,MA4B66MW5E27UAKV9RU,0.76,0.772,193067,0.552,0.876,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-26,MA4B66MW5E27UAKV9RU,0.76,0.772,193067,0.594,0.748,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-02-27,MA4B66MW5E27UAKV9RU,0.73,0.754,193067,0.572,0.77,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-02,MA4B66MW5E27UAKV9RU,0.73,0.754,193067,0.562,0.796,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-03,MA4B66MW5E27UAKV9RU,0.73,0.756,193067,0.632,0.59,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-04,MA4B66MW5E27UAKV9RU,0.73,0.756,193067,0.622,0.622,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-05,MA4B66MW5E27UAKV9RU,0.73,0.756,193067,0.652,0.526,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-06,MA4B66MW5E27UAKV9RU,0.67,0.256,193067,0.454,0.562,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-09,MA4B66MW5E27UAKV9RU,0.67,0.254,193067,0.452,0.566,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-10,MA4B66MW5E27UAKV9RU,0.67,0.256,193067,0.506,0.404,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-11,MA4B66MW5E27UAKV9RU,0.67,0.254,193067,0.484,0.47,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-12,MA4B66MW5E27UAKV9RU,0.67,0.252,193067,0.456,0.556,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-13,MA4B66MW5E27UAKV9RU,0.668,0.252,193067,0.436,0.614,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-16,MA4B66MW5E27UAKV9RU,0.538,0.754,193067,0.528,0.706,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-17,MA4B66MW5E27UAKV9RU,0.542,0.752,193067,0.536,0.686,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-18,MA4B66MW5E27UAKV9RU,0.542,0.754,193067,0.538,0.682,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-19,MA4B66MW5E27UAKV9RU,0.542,0.752,193067,0.538,0.68,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-20,MA4B66MW5E27UAKV9RU,0.544,0.754,193067,0.542,0.672,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-23,MA4B66MW5E27UAKV9RU,0.546,0.754,193067,0.552,0.644,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-24,MA4B66MW5E27UAKV9RU,0.544,0.754,193067,0.558,0.624,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-25,MA4B66MW5E27UAKV9RU,0.548,0.754,193067,0.548,0.656,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-26,MA4B66MW5E27UAKV9RU,0.548,0.752,193067,0.524,0.726,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-27,MA4B66MW5E27UAKV9RU,0.546,0.754,193067,0.536,0.692,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-30,MA4B66MW5E27UAKV9RU,0.55,0.754,193067,0.536,0.7,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-03-31,MA4B66MW5E27UAKV9RU,0.55,0.754,193067,0.54,0.684,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-01,MA4B66MW5E27UAKV9RU,0.548,0.754,193067,0.536,0.696,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-02,MA4B66MW5E27UAKV9RU,0.54,0.758,193067,0.518,0.74,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-03,MA4B66MW5E27UAKV9RU,0.43,0.796,193067,0.46,0.848,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-06,MA4B66MW5E27UAKV9RU,0.48,0.594,193067,0.442,0.75,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-07,MA4B66MW5E27UAKV9RU,0.482,0.598,193067,0.44,0.756,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-08,MA4B66MW5E27UAKV9RU,0.482,0.594,193067,0.442,0.752,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-09,MA4B66MW5E27UAKV9RU,0.482,0.594,193067,0.44,0.754,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-10,MA4B66MW5E27UAKV9RU,0.482,0.594,193067,0.44,0.754,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-13,MA4B66MW5E27UAKV9RU,0.476,0.596,193067,0.442,0.746,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-14,MA4B66MW5E27UAKV9RU,0.476,0.596,193067,0.444,0.742,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-15,MA4B66MW5E27UAKV9RU,0.482,0.594,193067,0.446,0.738,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-16,MA4B66MW5E27UAKV9RU,0.482,0.594,193067,0.448,0.736,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-17,MA4B66MW5E27UAKV9RU,0.482,0.592,193067,0.446,0.736,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-20,MA4B66MW5E27UAKV9RU,0.484,0.592,193067,0.45,0.726,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-21,MA4B66MW5E27UAKV9RU,0.486,0.586,193067,0.45,0.72,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-22,MA4B66MW5E27UAKV9RU,0.49,0.584,193067,0.446,0.736,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-23,MA4B66MW5E27UAKV9RU,0.49,0.58,193067,0.442,0.742,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-24,MA4B66MW5E27UAKV9RU,0.488,0.582,193067,0.444,0.736,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-27,MA4B66MW5E27UAKV9RU,0.486,0.578,193067,0.444,0.73,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-28,MA4B66MW5E27UAKV9RU,0.486,0.578,193067,0.442,0.74,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-29,MA4B66MW5E27UAKV9RU,0.486,0.58,193067,0.442,0.742,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-04-30,MA4B66MW5E27UAKV9RU,0.488,0.578,193067,,,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-01,MA4B66MW5E27UAKV9RU,0.372,0.806,193067,0.454,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-04,MA4B66MW5E27UAKV9RU,0.374,0.808,193067,0.458,0.81,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-05,MA4B66MW5E27UAKV9RU,0.372,0.808,193067,0.456,0.812,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-06,MA4B66MW5E27UAKV9RU,0.372,0.804,193067,0.454,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-07,MA4B66MW5E27UAKV9RU,0.372,0.808,193067,0.454,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-08,MA4B66MW5E27UAKV9RU,0.372,0.806,193067,0.454,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-11,MA4B66MW5E27UAKV9RU,0.372,0.804,193067,0.45,0.826,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-12,MA4B66MW5E27UAKV9RU,0.374,0.802,193067,0.45,0.826,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-13,MA4B66MW5E27UAKV9RU,0.374,0.8,193067,0.452,0.816,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-14,MA4B66MW5E27UAKV9RU,0.374,0.8,193067,0.454,0.814,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-15,MA4B66MW5E27UAKV9RU,0.376,0.798,193067,0.454,0.812,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-18,MA4B66MW5E27UAKV9RU,0.376,0.8,193067,0.458,0.8,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-19,MA4B66MW5E27UAKV9RU,0.38,0.798,193067,0.46,0.796,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-20,MA4B66MW5E27UAKV9RU,0.378,0.798,193067,0.458,0.804,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-21,MA4B66MW5E27UAKV9RU,0.38,0.798,193067,0.466,0.778,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-22,MA4B66MW5E27UAKV9RU,0.38,0.796,193067,0.5,0.676,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-25,MA4B66MW5E27UAKV9RU,0.378,0.796,193067,0.5,0.676,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-26,MA4B66MW5E27UAKV9RU,0.378,0.796,193067,0.5,0.676,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-27,MA4B66MW5E27UAKV9RU,0.378,0.796,193067,0.486,0.714,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-28,MA4B66MW5E27UAKV9RU,0.378,0.796,193067,0.492,0.696,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-05-29,MA4B66MW5E27UAKV9RU,0.38,0.808,193067,0.49,0.718,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-01,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.504,0.678,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-02,MA4B66MW5E27UAKV9RU,0.38,0.808,193067,0.496,0.702,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-03,MA4B66MW5E27UAKV9RU,0.378,0.808,193067,0.49,0.718,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-04,MA4B66MW5E27UAKV9RU,0.378,0.808,193067,0.492,0.708,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-05,MA4B66MW5E27UAKV9RU,0.38,0.81,193067,0.494,0.708,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-08,MA4B66MW5E27UAKV9RU,0.378,0.808,193067,0.492,0.71,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-09,MA4B66MW5E27UAKV9RU,0.378,0.808,193067,0.496,0.696,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-10,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.5,0.686,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-11,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.5,0.69,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-12,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.502,0.682,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-15,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.492,0.712,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-16,MA4B66MW5E27UAKV9RU,0.378,0.81,193067,0.492,0.714,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-17,MA4B66MW5E27UAKV9RU,0.378,0.812,193067,0.496,0.704,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-18,MA4B66MW5E27UAKV9RU,0.382,0.81,193067,0.498,0.698,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-19,MA4B66MW5E27UAKV9RU,0.384,0.812,193067,0.506,0.678,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-22,MA4B66MW5E27UAKV9RU,0.386,0.814,193067,0.504,0.688,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-23,MA4B66MW5E27UAKV9RU,0.386,0.814,193067,0.51,0.668,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-24,MA4B66MW5E27UAKV9RU,0.386,0.816,193067,0.5,0.704,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-25,MA4B66MW5E27UAKV9RU,0.386,0.814,193067,0.49,0.73,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-26,MA4B66MW5E27UAKV9RU,0.386,0.814,193067,0.5,0.7,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-29,MA4B66MW5E27UAKV9RU,0.39,0.812,193067,0.5,0.7,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-06-30,MA4B66MW5E27UAKV9RU,0.39,0.814,193067,0.498,0.708,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-07-01,MA4B66MW5E27UAKV9RU,0.388,0.814,193067,0.502,0.698,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
2015-07-02,MA4B66MW5E27UAKV9RU,0.39,0.814,193067,0.5,0.7,2017-05-11T19:47:36Z,Lumber Liquidators Holdings
